5.573959946632385254e-01,5.090850591659545898e-01,-6.825330108404159546e-02,5.602324604988098145e-01,4.848401248455047607e-01,-8.309571444988250732e-02,5.628877282142639160e-01,4.818164408206939697e-01,-8.311734348535537720e-02,5.660971999168395996e-01,4.790195524692535400e-01,-8.315510302782058716e-02,5.560065507888793945e-01,4.906538724899291992e-01,-5.275295674800872803e-02,5.553945302963256836e-01,4.915993511676788330e-01,-5.278221517801284790e-02,5.548433661460876465e-01,4.922954440116882324e-01,-5.282411351799964905e-02,5.817512869834899902e-01,4.796791970729827881e-01,-1.022197380661964417e-01,5.666253566741943359e-01,4.905368983745574951e-01,3.259140253067016602e-02,5.690402388572692871e-01,5.183835029602050781e-01,-7.331425696611404419e-02,5.622972846031188965e-01,5.229637622833251953e-01,-3.437196090817451477e-02,6.218734979629516602e-01,5.675047636032104492e-01,-1.861851811408996582e-01,5.844258666038513184e-01,5.771629214286804199e-01,1.430707573890686035e-01,6.142883300781250000e-01,7.251882553100585938e-01,-2.172365337610244751e-01,5.681039094924926758e-01,7.006534934043884277e-01,1.703853011131286621e-01,5.647295117378234863e-01,8.292080760002136230e-01,-1.654023379087448120e-01,5.434211492538452148e-01,7.920758128166198730e-01,6.570949405431747437e-02,5.527871251106262207e-01,8.505414724349975586e-01,-1.905086785554885864e-01,5.355512499809265137e-01,8.208671212196350098e-01,5.291235446929931641e-02,5.469174981117248535e-01,8.391656279563903809e-01,-1.893460154533386230e-01,5.356143116950988770e-01,8.160036206245422363e-01,2.565908618271350861e-02,5.510392785072326660e-01,8.307755589485168457e-01,-1.615253835916519165e-01,5.406572818756103516e-01,8.098431229591369629e-01,4.995731264352798462e-02,6.335508823394775391e-01,8.512734174728393555e-01,-1.071126833558082581e-01,6.042345762252807617e-01,8.224467039108276367e-01,1.072326526045799255e-01,5.071186423301696777e-01,9.191220402717590332e-01,-1.797438114881515503e-01,5.009650588035583496e-01,8.531609177589416504e-01,1.042164340615272522e-01,5.382876992225646973e-01,1.043489813804626465e+00,3.404212370514869690e-02,5.092726945877075195e-01,1.011120676994323730e+00,1.769790947437286377e-01,5.578886866569519043e-01,1.045235395431518555e+00,5.943649634718894958e-02,5.236456394195556641e-01,1.032859921455383301e+00,1.825864464044570923e-01,5.171325206756591797e-01,1.133500576019287109e+00,8.815693110227584839e-02,4.744546711444854736e-01,1.083543777465820312e+00,1.719983220100402832e-01
5.561643838882446289e-01,5.089045166969299316e-01,-6.822376698255538940e-02,5.597726702690124512e-01,4.848179519176483154e-01,-8.330344408750534058e-02,5.624821782112121582e-01,4.818597733974456787e-01,-8.332549780607223511e-02,5.656618475914001465e-01,4.792046546936035156e-01,-8.336344361305236816e-02,5.549731850624084473e-01,4.902873337268829346e-01,-5.300482735037803650e-02,5.542625784873962402e-01,4.912058413028717041e-01,-5.302530527114868164e-02,5.536559820175170898e-01,4.918788671493530273e-01,-5.306432023644447327e-02,5.811163187026977539e-01,4.796763658523559570e-01,-1.107515320181846619e-01,5.665528178215026855e-01,4.899532794952392578e-01,2.286471985280513763e-02,5.680681467056274414e-01,5.191535949707031250e-01,-7.503557205200195312e-02,5.613088607788085938e-01,5.230919718742370605e-01,-3.630517050623893738e-02,6.218602061271667480e-01,5.711651444435119629e-01,-1.915665715932846069e-01,5.856149792671203613e-01,5.762949585914611816e-01,1.240342780947685242e-01,6.134866476058959961e-01,7.300938367843627930e-01,-2.129815518856048584e-01,5.702542066574096680e-01,7.012438178062438965e-01,1.428022831678390503e-01,5.635979771614074707e-01,8.323403596878051758e-01,-1.490653008222579956e-01,5.436907410621643066e-01,7.921261787414550781e-01,4.873836040496826172e-02,5.513083338737487793e-01,8.514377474784851074e-01,-1.727140396833419800e-01,5.355584621429443359e-01,8.211555480957031250e-01,3.837259113788604736e-02,5.463544726371765137e-01,8.406245708465576172e-01,-1.701610088348388672e-01,5.356630682945251465e-01,8.159968852996826172e-01,1.182130817323923111e-02,5.505571365356445312e-01,8.327144980430603027e-01,-1.450154632329940796e-01,5.406744480133056641e-01,8.098025918006896973e-01,3.371409326791763306e-02,6.308518052101135254e-01,8.517266511917114258e-01,-1.033285632729530334e-01,6.038342714309692383e-01,8.222116827964782715e-01,1.034457758069038391e-01,5.073004364967346191e-01,9.190400838851928711e-01,-1.528204381465911865e-01,5.002889633178710938e-01,8.499287366867065430e-01,1.125779375433921814e-01,5.399551987648010254e-01,1.043746948242187500e+00,4.158340021967887878e-02,5.181578993797302246e-01,9.780482649803161621e-01,1.739595979452133179e-01,5.594872236251831055e-01,1.047054052352905273e+00,6.483514606952667236e-02,5.264649987220764160e-01,1.014594197273254395e+00,1.780849248170852661e-01,5.199030637741088867e-01,1.124591827392578125e+00,1.035813912749290466e-01,4.807691276073455811e-01,1.056801676750183105e+00,1.761953532695770264e-01
5.559759140014648438e-01,5.089047551155090332e-01,-6.695792078971862793e-02,5.597208142280578613e-01,4.851043224334716797e-01,-8.300153166055679321e-02,5.624244213104248047e-01,4.824673831462860107e-01,-8.302462846040725708e-02,5.655642151832580566e-01,4.800930023193359375e-01,-8.306214213371276855e-02,5.549306869506835938e-01,4.902880191802978516e-01,-5.249072611331939697e-02,5.542463064193725586e-01,4.911952316761016846e-01,-5.250438302755355835e-02,5.536623001098632812e-01,4.918379485607147217e-01,-5.253969505429267883e-02,5.810716152191162109e-01,4.798281192779541016e-01,-1.147064268589019775e-01,5.671640038490295410e-01,4.893382787704467773e-01,2.066423743963241577e-02,5.678530335426330566e-01,5.198857188224792480e-01,-7.534084469079971313e-02,5.612481832504272461e-01,5.232458114624023438e-01,-3.640061244368553162e-02,6.218814849853515625e-01,5.724250674247741699e-01,-1.940662860870361328e-01,5.873190164566040039e-01,5.745778083801269531e-01,1.180547550320625305e-01,6.128277182579040527e-01,7.310956716537475586e-01,-2.119738310575485229e-01,5.713416934013366699e-01,7.010485529899597168e-01,1.395819634199142456e-01,5.633126497268676758e-01,8.333950042724609375e-01,-1.500074416399002075e-01,5.437495708465576172e-01,7.921087145805358887e-01,4.900570958852767944e-02,5.510078072547912598e-01,8.515836596488952637e-01,-1.744299978017807007e-01,5.355485677719116211e-01,8.211585879325866699e-01,3.944559395313262939e-02,5.463043451309204102e-01,8.408082127571105957e-01,-1.716178208589553833e-01,5.356710553169250488e-01,8.159399032592773438e-01,1.256179809570312500e-02,5.504630804061889648e-01,8.330035805702209473e-01,-1.459869295358657837e-01,5.406748056411743164e-01,8.096398115158081055e-01,3.404533863067626953e-02,6.294379830360412598e-01,8.518845438957214355e-01,-1.009141355752944946e-01,6.034533381462097168e-01,8.215243220329284668e-01,1.010355725884437561e-01,5.076954364776611328e-01,9.194573163986206055e-01,-1.498962342739105225e-01,4.999538958072662354e-01,8.483535647392272949e-01,1.116283312439918518e-01,5.420067310333251953e-01,1.049754500389099121e+00,4.139552265405654907e-02,5.179557800292968750e-01,9.715189337730407715e-01,1.739440560340881348e-01,5.614814758300781250e-01,1.055091261863708496e+00,6.448563188314437866e-02,5.249454975128173828e-01,1.013227820396423340e+00,1.782605201005935669e-01,5.225902199745178223e-01,1.125580906867980957e+00,1.009894683957099915e-01,4.806346595287322998e-01,1.053245782852172852e+00,1.779077649116516113e-01
5.558644533157348633e-01,5.087789297103881836e-01,-6.563881784677505493e-02,5.597137212753295898e-01,4.851311445236206055e-01,-8.241844922304153442e-02,5.624229311943054199e-01,4.826383888721466064e-01,-8.244235068559646606e-02,5.655601620674133301e-01,4.804337620735168457e-01,-8.247759193181991577e-02,5.548923611640930176e-01,4.901292026042938232e-01,-5.177218839526176453e-02,5.542207956314086914e-01,4.909664690494537354e-01,-5.178275331854820251e-02,5.536534190177917480e-01,4.915225505828857422e-01,-5.181948468089103699e-02,5.810735225677490234e-01,4.800099730491638184e-01,-1.154635921120643616e-01,5.675420165061950684e-01,4.887433648109436035e-01,2.018001489341259003e-02,5.676867365837097168e-01,5.202157497406005859e-01,-7.530795037746429443e-02,5.611246824264526367e-01,5.232685208320617676e-01,-3.635760396718978882e-02,6.219165325164794922e-01,5.737477540969848633e-01,-1.941734105348587036e-01,5.878180861473083496e-01,5.738714933395385742e-01,1.162346228957176208e-01,6.124989390373229980e-01,7.318342924118041992e-01,-2.100598067045211792e-01,5.716017484664916992e-01,7.008668780326843262e-01,1.402430832386016846e-01,5.633123517036437988e-01,8.345795273780822754e-01,-1.492609977722167969e-01,5.437494516372680664e-01,7.921136617660522461e-01,5.049920082092285156e-02,5.509750247001647949e-01,8.518447279930114746e-01,-1.734179705381393433e-01,5.355288982391357422e-01,8.211572170257568359e-01,4.086218401789665222e-02,5.463067889213562012e-01,8.410750627517700195e-01,-1.713245660066604614e-01,5.359331965446472168e-01,8.158200979232788086e-01,1.387794129550457001e-02,5.504518151283264160e-01,8.333593010902404785e-01,-1.455647796392440796e-01,5.406751632690429688e-01,8.094345927238464355e-01,3.554322570562362671e-02,6.285928487777709961e-01,8.524254560470581055e-01,-9.956574440002441406e-02,6.030063629150390625e-01,8.214622139930725098e-01,9.968812763690948486e-02,5.080409646034240723e-01,9.191637039184570312e-01,-1.485707461833953857e-01,4.999634027481079102e-01,8.472051024436950684e-01,1.110153868794441223e-01,5.420162677764892578e-01,1.050141453742980957e+00,4.225851967930793762e-02,5.145243406295776367e-01,9.798688888549804688e-01,1.715409010648727417e-01,5.614603757858276367e-01,1.056025266647338867e+00,6.497579067945480347e-02,5.243340730667114258e-01,1.011429786682128906e+00,1.759469658136367798e-01,5.222178697586059570e-01,1.126186490058898926e+00,1.004559844732284546e-01,4.804209172725677490e-01,1.050321459770202637e+00,1.777151525020599365e-01
5.557836890220642090e-01,5.085073113441467285e-01,-6.559577584266662598e-02,5.597143173217773438e-01,4.850946366786956787e-01,-8.238830417394638062e-02,5.624300241470336914e-01,4.826399087905883789e-01,-8.241165429353713989e-02,5.655664801597595215e-01,4.804627597332000732e-01,-8.244600147008895874e-02,5.548495054244995117e-01,4.898416101932525635e-01,-5.177849158644676208e-02,5.541760325431823730e-01,4.906515181064605713e-01,-5.178911983966827393e-02,5.536135435104370117e-01,4.911842048168182373e-01,-5.182595923542976379e-02,5.810783505439758301e-01,4.800235927104949951e-01,-1.145842969417572021e-01,5.677268505096435547e-01,4.884352385997772217e-01,2.002222649753093719e-02,5.676268339157104492e-01,5.203638672828674316e-01,-7.532550394535064697e-02,5.610373020172119141e-01,5.232814550399780273e-01,-3.643293678760528564e-02,6.219565272331237793e-01,5.744080543518066406e-01,-1.935892105102539062e-01,5.878618955612182617e-01,5.737538933753967285e-01,1.171196997165679932e-01,6.122553348541259766e-01,7.324871420860290527e-01,-2.088598310947418213e-01,5.715596675872802734e-01,7.008605003356933594e-01,1.417482942342758179e-01,5.633956789970397949e-01,8.355567455291748047e-01,-1.486842781305313110e-01,5.437042117118835449e-01,7.922065258026123047e-01,5.163552984595298767e-02,5.509822368621826172e-01,8.522291183471679688e-01,-1.722813695669174194e-01,5.354627966880798340e-01,8.211196064949035645e-01,4.174864664673805237e-02,5.463917255401611328e-01,8.413972258567810059e-01,-1.707453131675720215e-01,5.360494852066040039e-01,8.158201575279235840e-01,1.484217867255210876e-02,5.504931211471557617e-01,8.336723446846008301e-01,-1.451438516378402710e-01,5.406672358512878418e-01,8.094077110290527344e-01,3.668809309601783752e-02,6.285235285758972168e-01,8.532394766807556152e-01,-9.885504096746444702e-02,6.027377843856811523e-01,8.216802477836608887e-01,9.897801280021667480e-02,5.082679986953735352e-01,9.164376854896545410e-01,-1.475503444671630859e-01,4.999733865261077881e-01,8.461959958076477051e-01,1.106251031160354614e-01,5.416252017021179199e-01,1.049468994140625000e+00,4.350007697939872742e-02,5.196750760078430176e-01,9.703980684280395508e-01,1.660822778940200806e-01,5.610195994377136230e-01,1.055403828620910645e+00,6.601585447788238525e-02,5.243214368820190430e-01,1.012289762496948242e+00,1.701648235321044922e-01,5.206279754638671875e-01,1.125029921531677246e+00,1.010209843516349792e-01,4.800284504890441895e-01,1.052186131477355957e+00,1.713317483663558960e-01
5.564731955528259277e-01,5.096755623817443848e-01,-5.193420127034187317e-02,5.600483417510986328e-01,4.875912070274353027e-01,-7.030992954969406128e-02,5.627425312995910645e-01,4.852606952190399170e-01,-7.033225893974304199e-02,5.657719969749450684e-01,4.830520749092102051e-01,-7.037179172039031982e-02,5.554956793785095215e-01,4.917316436767578125e-01,-3.827996551990509033e-02,5.549914836883544922e-01,4.923845529556274414e-01,-3.828623518347740173e-02,5.546252727508544922e-01,4.927576780319213867e-01,-3.832661733031272888e-02,5.812408328056335449e-01,4.805392920970916748e-01,-1.112824231386184692e-01,5.696263909339904785e-01,4.884640872478485107e-01,3.057597763836383820e-02,5.684725046157836914e-01,5.216727852821350098e-01,-6.489147990942001343e-02,5.628259181976318359e-01,5.243621468544006348e-01,-2.396013773977756500e-02,6.224794983863830566e-01,5.742564797401428223e-01,-1.926840692758560181e-01,5.904272794723510742e-01,5.736793279647827148e-01,1.249098628759384155e-01,6.131473779678344727e-01,7.329422831535339355e-01,-2.093564718961715698e-01,5.720366835594177246e-01,7.007071971893310547e-01,1.515810638666152954e-01,5.637683272361755371e-01,8.362702727317810059e-01,-1.536129862070083618e-01,5.437033772468566895e-01,7.925922870635986328e-01,6.410522758960723877e-02,5.510184168815612793e-01,8.527337908744812012e-01,-1.792970746755599976e-01,5.353281497955322266e-01,8.214266300201416016e-01,5.624574795365333557e-02,5.464029908180236816e-01,8.420864343643188477e-01,-1.748560220003128052e-01,5.360563397407531738e-01,8.160572648048400879e-01,2.874967642128467560e-02,5.505167245864868164e-01,8.342027068138122559e-01,-1.491213887929916382e-01,5.406261682510375977e-01,8.096603751182556152e-01,4.904108121991157532e-02,6.286384463310241699e-01,8.538874387741088867e-01,-9.923562407493591309e-02,6.030324697494506836e-01,8.233863711357116699e-01,9.935794770717620850e-02,5.081523060798645020e-01,9.147744774818420410e-01,-1.500121206045150757e-01,5.000309348106384277e-01,8.462576270103454590e-01,1.146272718906402588e-01,5.415162444114685059e-01,1.052091598510742188e+00,3.768836334347724915e-02,5.207260847091674805e-01,9.743107557296752930e-01,1.813816130161285400e-01,5.609024167060852051e-01,1.059265255928039551e+00,5.906035006046295166e-02,5.239235758781433105e-01,1.013755321502685547e+00,1.864885538816452026e-01,5.202482938766479492e-01,1.129893541336059570e+00,9.100670367479324341e-02,4.795895516872406006e-01,1.054821372032165527e+00,1.850086152553558350e-01
5.595365762710571289e-01,5.110666155815124512e-01,-5.503696575760841370e-02,5.623427629470825195e-01,4.893050491809844971e-01,-7.258178293704986572e-02,5.649826526641845703e-01,4.869804084300994873e-01,-7.260414212942123413e-02,5.679106116294860840e-01,4.846350252628326416e-01,-7.264272123575210571e-02,5.579544901847839355e-01,4.931482374668121338e-01,-4.104549065232276917e-02,5.574761033058166504e-01,4.936433434486389160e-01,-4.105680435895919800e-02,5.571404695510864258e-01,4.938373565673828125e-01,-4.109563678503036499e-02,5.839536190032958984e-01,4.808060824871063232e-01,-1.111006736755371094e-01,5.730856657028198242e-01,4.884054660797119141e-01,3.014491684734821320e-02,5.716391801834106445e-01,5.229634642601013184e-01,-6.636565178632736206e-02,5.665957927703857422e-01,5.257515311241149902e-01,-2.603766322135925293e-02,6.266323924064636230e-01,5.741713643074035645e-01,-1.898472309112548828e-01,5.933010578155517578e-01,5.736979842185974121e-01,1.231519654393196106e-01,6.151723265647888184e-01,7.330731153488159180e-01,-2.085561454296112061e-01,5.731117725372314453e-01,7.007045149803161621e-01,1.452640742063522339e-01,5.620325803756713867e-01,8.357490301132202148e-01,-1.539144068956375122e-01,5.444778800010681152e-01,7.922011017799377441e-01,5.688279494643211365e-02,5.489133000373840332e-01,8.516435623168945312e-01,-1.790847629308700562e-01,5.369040369987487793e-01,8.212336897850036621e-01,4.765541478991508484e-02,5.447898507118225098e-01,8.411964774131774902e-01,-1.747872382402420044e-01,5.373167395591735840e-01,8.161042332649230957e-01,2.144511230289936066e-02,5.494322180747985840e-01,8.334459066390991211e-01,-1.493836492300033569e-01,5.418317914009094238e-01,8.096143007278442383e-01,4.227517172694206238e-02,6.293163895606994629e-01,8.538922667503356934e-01,-9.794244170188903809e-02,6.038253307342529297e-01,8.236953616142272949e-01,9.806687384843826294e-02,5.081503391265869141e-01,9.148776531219482422e-01,-1.493447571992874146e-01,5.000072121620178223e-01,8.459984660148620605e-01,1.137998849153518677e-01,5.401422381401062012e-01,1.053186655044555664e+00,3.698188066482543945e-02,5.201760530471801758e-01,9.765878319740295410e-01,1.833567023277282715e-01,5.597044229507446289e-01,1.061239004135131836e+00,5.841609463095664978e-02,5.306783318519592285e-01,1.008963584899902344e+00,1.893969029188156128e-01,5.166477560997009277e-01,1.132118225097656250e+00,8.799578249454498291e-02,4.853025972843170166e-01,1.052365064620971680e+00,1.878506541252136230e-01
5.602809190750122070e-01,5.118414759635925293e-01,-5.634053424000740051e-02,5.631228685379028320e-01,4.900651276111602783e-01,-7.272258400917053223e-02,5.658012628555297852e-01,4.877472519874572754e-01,-7.273779064416885376e-02,5.687423348426818848e-01,4.853591322898864746e-01,-7.275474816560745239e-02,5.587564110755920410e-01,4.937767386436462402e-01,-4.142344370484352112e-02,5.583199858665466309e-01,4.942208826541900635e-01,-4.145807772874832153e-02,5.580213665962219238e-01,4.943767488002777100e-01,-4.149457439780235291e-02,5.850408673286437988e-01,4.809944331645965576e-01,-1.118928417563438416e-01,5.740923285484313965e-01,4.884023666381835938e-01,2.759331278502941132e-02,5.724693536758422852e-01,5.243382453918457031e-01,-6.650577485561370850e-02,5.674104094505310059e-01,5.268502831459045410e-01,-2.641748636960983276e-02,6.269782185554504395e-01,5.741495490074157715e-01,-1.898364573717117310e-01,5.956408381462097168e-01,5.736085772514343262e-01,1.218107119202613831e-01,6.165741682052612305e-01,7.360147833824157715e-01,-2.082776576280593872e-01,5.753675103187561035e-01,7.007664442062377930e-01,1.413511931896209717e-01,5.604774951934814453e-01,8.327631354331970215e-01,-1.514999121427536011e-01,5.457351207733154297e-01,7.918252348899841309e-01,4.911710694432258606e-02,5.473471879959106445e-01,8.501051664352416992e-01,-1.758545339107513428e-01,5.369798541069030762e-01,8.208149075508117676e-01,3.851507604122161865e-02,5.431615710258483887e-01,8.391548395156860352e-01,-1.709300875663757324e-01,5.378747582435607910e-01,8.153126239776611328e-01,1.199403405189514160e-02,5.482323169708251953e-01,8.308889269828796387e-01,-1.464347988367080688e-01,5.419833064079284668e-01,8.093993067741394043e-01,3.416945412755012512e-02,6.295073628425598145e-01,8.538405895233154297e-01,-9.783271700143814087e-02,6.047772169113159180e-01,8.236699700355529785e-01,9.795938432216644287e-02,5.078201293945312500e-01,9.146019816398620605e-01,-1.454883217811584473e-01,5.000113248825073242e-01,8.427127003669738770e-01,1.213511526584625244e-01,5.415708422660827637e-01,1.053818464279174805e+00,2.508992515504360199e-02,5.200195908546447754e-01,9.781385660171508789e-01,1.902341395616531372e-01,5.623795390129089355e-01,1.063068747520446777e+00,4.505902156233787537e-02,5.333234071731567383e-01,1.002523183822631836e+00,1.964057981967926025e-01,5.177079439163208008e-01,1.132310867309570312e+00,7.419709861278533936e-02,4.868954122066497803e-01,1.043880701065063477e+00,1.979613155126571655e-01
5.611414313316345215e-01,5.125254988670349121e-01,-7.532126456499099731e-02,5.640760660171508789e-01,4.908319115638732910e-01,-9.137891978025436401e-02,5.668603777885437012e-01,4.885122776031494141e-01,-9.140936285257339478e-02,5.699254274368286133e-01,4.860805869102478027e-01,-9.146752208471298218e-02,5.595265626907348633e-01,4.945031106472015381e-01,-6.119502708315849304e-02,5.590741038322448730e-01,4.949482083320617676e-01,-6.119030714035034180e-02,5.587692260742187500e-01,4.951116442680358887e-01,-6.123452633619308472e-02,5.861432552337646484e-01,4.813345372676849365e-01,-1.191693842411041260e-01,5.747126340866088867e-01,4.884275794029235840e-01,1.517989207059144974e-02,5.736342072486877441e-01,5.254527330398559570e-01,-8.266688883304595947e-02,5.683199167251586914e-01,5.276709198951721191e-01,-4.399747401475906372e-02,6.279175877571105957e-01,5.747623443603515625e-01,-1.915565580129623413e-01,5.960167646408081055e-01,5.735514163970947266e-01,1.174298450350761414e-01,6.179664134979248047e-01,7.402929663658142090e-01,-2.081388533115386963e-01,5.761920213699340820e-01,7.008141875267028809e-01,1.396328657865524292e-01,5.600115656852722168e-01,8.319979906082153320e-01,-1.517306417226791382e-01,5.460461378097534180e-01,7.915499210357666016e-01,4.399966821074485779e-02,5.466572642326354980e-01,8.492999076843261719e-01,-1.762399822473526001e-01,5.369154214859008789e-01,8.201770782470703125e-01,3.283061459660530090e-02,5.425341129302978516e-01,8.379249572753906250e-01,-1.715652495622634888e-01,5.375558733940124512e-01,8.144280910491943359e-01,4.847089294344186783e-03,5.478159785270690918e-01,8.299214839935302734e-01,-1.467040479183197021e-01,5.419707894325256348e-01,8.090456128120422363e-01,2.841916494071483612e-02,6.297456026077270508e-01,8.531464338302612305e-01,-9.762661904096603394e-02,6.049200892448425293e-01,8.230625391006469727e-01,9.776029735803604126e-02,5.077651739120483398e-01,9.144481420516967773e-01,-1.471754014492034912e-01,4.999559223651885986e-01,8.430075049400329590e-01,1.191508919000625610e-01,5.420963764190673828e-01,1.053517222404479980e+00,2.696389518678188324e-02,5.245515704154968262e-01,9.694550633430480957e-01,1.880588382482528687e-01,5.631757378578186035e-01,1.062171459197998047e+00,4.807793349027633667e-02,5.361003279685974121e-01,1.001661419868469238e+00,1.942908912897109985e-01,5.184236764907836914e-01,1.132412075996398926e+00,7.631099969148635864e-02,4.899922013282775879e-01,1.044910788536071777e+00,1.957724541425704956e-01
5.627850890159606934e-01,5.144601464271545410e-01,-3.569694980978965759e-02,5.653778910636901855e-01,4.927037060260772705e-01,-5.488167703151702881e-02,5.679851770401000977e-01,4.903506338596343994e-01,-5.488488450646400452e-02,5.708499550819396973e-01,4.878361523151397705e-01,-5.492396652698516846e-02,5.615445375442504883e-01,4.960007369518280029e-01,-2.263255603611469269e-02,5.613444447517395020e-01,4.962006807327270508e-01,-2.264323644340038300e-02,5.612851381301879883e-01,4.960977733135223389e-01,-2.269523963332176208e-02,5.872496962547302246e-01,4.820835292339324951e-01,-9.823802113533020020e-02,5.778046250343322754e-01,4.884327650070190430e-01,4.369467869400978088e-02,5.753518342971801758e-01,5.271239280700683594e-01,-4.993132874369621277e-02,5.709480643272399902e-01,5.295467972755432129e-01,-8.937223814427852631e-03,6.314424872398376465e-01,5.746981501579284668e-01,-1.764371097087860107e-01,5.971508622169494629e-01,5.727964639663696289e-01,1.286686360836029053e-01,6.195189356803894043e-01,7.376637458801269531e-01,-1.976236850023269653e-01,5.760443806648254395e-01,6.928179264068603516e-01,1.456021815538406372e-01,5.593101382255554199e-01,8.164759278297424316e-01,-1.466129422187805176e-01,5.463396906852722168e-01,7.801600098609924316e-01,4.586268216371536255e-02,5.467100143432617188e-01,8.383378982543945312e-01,-1.713395267724990845e-01,5.375964045524597168e-01,8.066349029541015625e-01,3.525625169277191162e-02,5.419226288795471191e-01,8.216015696525573730e-01,-1.675785034894943237e-01,5.385526418685913086e-01,8.023788928985595703e-01,7.417495362460613251e-03,5.465146303176879883e-01,8.141106367111206055e-01,-1.419273465871810913e-01,5.430538654327392578e-01,7.966580390930175781e-01,3.002680279314517975e-02,6.322043538093566895e-01,8.488664031028747559e-01,-9.758032858371734619e-02,6.060317754745483398e-01,8.205071091651916504e-01,9.770295023918151855e-02,5.073558688163757324e-01,9.065665602684020996e-01,-1.419972479343414307e-01,4.999750554561614990e-01,8.356132507324218750e-01,1.188100799918174744e-01,5.438511371612548828e-01,1.028389334678649902e+00,1.489334274083375931e-02,5.292845368385314941e-01,9.682416915893554688e-01,1.790162175893783569e-01,5.630410313606262207e-01,1.063925027847290039e+00,3.346333652734756470e-02,5.453760623931884766e-01,9.876203536987304688e-01,1.844965368509292603e-01,5.158297419548034668e-01,1.132771134376525879e+00,5.546604841947555542e-02,5.033202767372131348e-01,1.034998655319213867e+00,1.859641671180725098e-01
