6.934334635734558105e-01,4.620583057403564453e-01,7.055550813674926758e-01,4.346986413002014160e-01,7.097729444503784180e-01,4.344393312931060791e-01,7.145336270332336426e-01,4.342347383499145508e-01,6.993615627288818359e-01,4.330425560474395752e-01,6.992247104644775391e-01,4.314572513103485107e-01,6.993517875671386719e-01,4.293686449527740479e-01,7.400960326194763184e-01,4.488613605499267578e-01,7.247416973114013672e-01,4.395019412040710449e-01,7.082035541534423828e-01,4.918021261692047119e-01,6.988379955291748047e-01,4.882956743240356445e-01,7.909426093101501465e-01,6.428565382957458496e-01,7.183791995048522949e-01,5.672754049301147461e-01,7.199800014495849609e-01,8.150622844696044922e-01,6.819864511489868164e-01,7.319398522377014160e-01,6.262795925140380859e-01,8.963333368301391602e-01,6.170897483825683594e-01,8.741021752357482910e-01,6.079748272895812988e-01,9.408231973648071289e-01,5.981196165084838867e-01,9.111630916595458984e-01,6.047017574310302734e-01,9.240833520889282227e-01,5.989613533020019531e-01,9.133213758468627930e-01,6.125082373619079590e-01,9.064944982528686523e-01,6.065138578414916992e-01,9.032418727874755859e-01,7.902004122734069824e-01,9.546010494232177734e-01,7.398814558982849121e-01,8.690133690834045410e-01,6.172637939453125000e-01,1.001726269721984863e+00,5.810767412185668945e-01,9.098628759384155273e-01,6.147823333740234375e-01,1.146619319915771484e+00,6.001804471015930176e-01,1.082109808921813965e+00,6.315521001815795898e-01,1.159150600433349609e+00,6.130385398864746094e-01,1.109280586242675781e+00,5.605158805847167969e-01,1.207711577415466309e+00,5.568286180496215820e-01,1.151379227638244629e+00
6.931986808776855469e-01,4.584562480449676514e-01,7.055627107620239258e-01,4.322639405727386475e-01,7.097658514976501465e-01,4.324662387371063232e-01,7.144573926925659180e-01,4.327197670936584473e-01,6.996557712554931641e-01,4.301957488059997559e-01,6.996618509292602539e-01,4.290413856506347656e-01,6.999526619911193848e-01,4.274109601974487305e-01,7.397629022598266602e-01,4.487547278404235840e-01,7.247577905654907227e-01,4.387351572513580322e-01,7.064992785453796387e-01,4.911120831966400146e-01,6.981986761093139648e-01,4.864812493324279785e-01,7.919382452964782715e-01,6.428563594818115234e-01,7.197054624557495117e-01,5.671327114105224609e-01,7.212921977043151855e-01,8.148412108421325684e-01,6.819820404052734375e-01,7.297714352607727051e-01,6.265484094619750977e-01,9.008335471153259277e-01,6.171722412109375000e-01,8.715972900390625000e-01,6.081529855728149414e-01,9.423153996467590332e-01,5.982897877693176270e-01,9.082006812095642090e-01,6.046448945999145508e-01,9.259172081947326660e-01,6.007058024406433105e-01,9.091716408729553223e-01,6.124935150146484375e-01,9.076951742172241211e-01,6.073706150054931641e-01,8.995943665504455566e-01,7.883271574974060059e-01,9.546341896057128906e-01,7.391799688339233398e-01,8.658003807067871094e-01,6.126069426536560059e-01,1.002094864845275879e+00,5.764971375465393066e-01,9.033447504043579102e-01,6.130484342575073242e-01,1.131909012794494629e+00,5.568004846572875977e-01,9.977366924285888672e-01,6.259878873825073242e-01,1.132749676704406738e+00,5.614920258522033691e-01,1.025499343872070312e+00,5.653995871543884277e-01,1.183332443237304688e+00,5.093743205070495605e-01,1.026642322540283203e+00
6.931061148643493652e-01,4.567908048629760742e-01,7.055763006210327148e-01,4.310055077075958252e-01,7.097645401954650879e-01,4.312850832939147949e-01,7.144252061843872070e-01,4.316226840019226074e-01,6.998581290245056152e-01,4.290892779827117920e-01,6.999195814132690430e-01,4.281886518001556396e-01,7.002575993537902832e-01,4.268195331096649170e-01,7.394890189170837402e-01,4.483564496040344238e-01,7.246447801589965820e-01,4.382817149162292480e-01,7.056967020034790039e-01,4.908126890659332275e-01,6.978789567947387695e-01,4.857969880104064941e-01,7.922444343566894531e-01,6.398554444313049316e-01,7.196989655494689941e-01,5.671070218086242676e-01,7.217167615890502930e-01,8.147249221801757812e-01,6.819840669631958008e-01,7.293349504470825195e-01,6.265740394592285156e-01,9.036560058593750000e-01,6.172068119049072266e-01,8.715541362762451172e-01,6.079300642013549805e-01,9.439266920089721680e-01,5.982896685600280762e-01,9.084251523017883301e-01,6.044616103172302246e-01,9.276357293128967285e-01,6.007302999496459961e-01,9.092256426811218262e-01,6.123598814010620117e-01,9.090521335601806641e-01,6.076422333717346191e-01,8.993184566497802734e-01,7.867353558540344238e-01,9.551327228546142578e-01,7.380108833312988281e-01,8.648914694786071777e-01,6.104001998901367188e-01,1.002361893653869629e+00,5.763269662857055664e-01,8.987382054328918457e-01,6.111252307891845703e-01,1.126335740089416504e+00,5.178532600402832031e-01,9.597609043121337891e-01,6.215829253196716309e-01,1.124867320060729980e+00,5.159524083137512207e-01,9.920178055763244629e-01,5.662028193473815918e-01,1.173743247985839844e+00,4.631218016147613525e-01,9.610041379928588867e-01
6.927584409713745117e-01,4.568359255790710449e-01,7.054578065872192383e-01,4.309702515602111816e-01,7.095457315444946289e-01,4.312576651573181152e-01,7.140440940856933594e-01,4.316031634807586670e-01,6.998475193977355957e-01,4.290359914302825928e-01,6.999188661575317383e-01,4.281482994556427002e-01,7.002615332603454590e-01,4.267979562282562256e-01,7.386892437934875488e-01,4.483069181442260742e-01,7.244347333908081055e-01,4.382156729698181152e-01,7.050037980079650879e-01,4.908204376697540283e-01,6.975158452987670898e-01,4.857676327228546143e-01,7.927525043487548828e-01,6.373935937881469727e-01,7.196875214576721191e-01,5.667189955711364746e-01,7.233941555023193359e-01,8.145616054534912109e-01,6.820033192634582520e-01,7.282876968383789062e-01,6.266506314277648926e-01,9.049690961837768555e-01,6.172642707824707031e-01,8.715214133262634277e-01,6.080537438392639160e-01,9.447309970855712891e-01,5.982664227485656738e-01,9.084544777870178223e-01,6.042979359626770020e-01,9.291300177574157715e-01,6.009350419044494629e-01,9.091495871543884277e-01,6.122484803199768066e-01,9.102048873901367188e-01,6.076911687850952148e-01,8.993239402770996094e-01,7.860773205757141113e-01,9.551135301589965820e-01,7.375329732894897461e-01,8.638115525245666504e-01,6.107666492462158203e-01,1.002379655838012695e+00,5.756205320358276367e-01,8.992453813552856445e-01,6.142113804817199707e-01,1.127080321311950684e+00,4.704993367195129395e-01,9.131587743759155273e-01,6.229886412620544434e-01,1.127063632011413574e+00,4.582268297672271729e-01,9.447206854820251465e-01,5.747333765029907227e-01,1.174920797348022461e+00,4.116436839103698730e-01,8.741080164909362793e-01
6.927183866500854492e-01,4.553156495094299316e-01,7.054592370986938477e-01,4.301057457923889160e-01,7.095278501510620117e-01,4.304318726062774658e-01,7.139540910720825195e-01,4.308433234691619873e-01,6.999353766441345215e-01,4.282276034355163574e-01,7.000444531440734863e-01,4.274014830589294434e-01,7.004193067550659180e-01,4.261628985404968262e-01,7.384971380233764648e-01,4.477629363536834717e-01,7.243987321853637695e-01,4.378678500652313232e-01,7.047932147979736328e-01,4.893658161163330078e-01,6.973844766616821289e-01,4.840162098407745361e-01,7.932514548301696777e-01,6.352177262306213379e-01,7.193843126296997070e-01,5.674299597740173340e-01,7.252439260482788086e-01,8.158222436904907227e-01,6.816869974136352539e-01,7.281516194343566895e-01,6.266710758209228516e-01,9.059657454490661621e-01,6.184886693954467773e-01,8.708958029747009277e-01,6.080549955368041992e-01,9.448171854019165039e-01,6.001697778701782227e-01,9.071808457374572754e-01,6.041148900985717773e-01,9.290974140167236328e-01,6.024056673049926758e-01,9.080827236175537109e-01,6.119300127029418945e-01,9.107499122619628906e-01,6.098724603652954102e-01,8.979149460792541504e-01,7.839457988739013672e-01,9.552997350692749023e-01,7.358096241950988770e-01,8.633105158805847168e-01,6.103148460388183594e-01,1.002273678779602051e+00,5.733479261398315430e-01,8.961387872695922852e-01,6.168644428253173828e-01,1.126316905021667480e+00,4.785453677177429199e-01,8.953343033790588379e-01,6.254278421401977539e-01,1.127195954322814941e+00,4.694855213165283203e-01,9.268029928207397461e-01,5.807170271873474121e-01,1.175669312477111816e+00,4.198064804077148438e-01,8.619614243507385254e-01
6.927031278610229492e-01,4.554044008255004883e-01,7.054923772811889648e-01,4.301174283027648926e-01,7.095355391502380371e-01,4.304395020008087158e-01,7.139529585838317871e-01,4.308502674102783203e-01,7.000671625137329102e-01,4.282504618167877197e-01,7.002102136611938477e-01,4.274182915687561035e-01,7.006152272224426270e-01,4.261718392372131348e-01,7.384973764419555664e-01,4.477728605270385742e-01,7.243985533714294434e-01,4.378960132598876953e-01,7.046560645103454590e-01,4.892977476119995117e-01,6.972876787185668945e-01,4.839408993721008301e-01,7.938410639762878418e-01,6.348880529403686523e-01,7.190821170806884766e-01,5.690140724182128906e-01,7.292200326919555664e-01,8.175824284553527832e-01,6.815939545631408691e-01,7.281833887100219727e-01,6.267309784889221191e-01,9.067066907882690430e-01,6.208104491233825684e-01,8.702789545059204102e-01,6.080895662307739258e-01,9.449144005775451660e-01,6.022242307662963867e-01,9.062983393669128418e-01,6.037801504135131836e-01,9.299414157867431641e-01,6.039421558380126953e-01,9.076283574104309082e-01,6.116371750831604004e-01,9.116910099983215332e-01,6.123422384262084961e-01,8.970385789871215820e-01,7.819430232048034668e-01,9.562988877296447754e-01,7.340455055236816406e-01,8.633722066879272461e-01,6.066893935203552246e-01,1.000905036926269531e+00,5.728263854980468750e-01,8.945409059524536133e-01,6.173021793365478516e-01,1.117527842521667480e+00,5.114752650260925293e-01,9.303849935531616211e-01,6.260935664176940918e-01,1.118816614151000977e+00,5.105339288711547852e-01,9.595981836318969727e-01,5.809818506240844727e-01,1.164090514183044434e+00,4.584901928901672363e-01,9.289890527725219727e-01
6.922425627708435059e-01,4.556298255920410156e-01,7.054125070571899414e-01,4.301666617393493652e-01,7.094169259071350098e-01,4.304859638214111328e-01,7.138001918792724609e-01,4.308975934982299805e-01,6.999993324279785156e-01,4.283708035945892334e-01,7.001562714576721191e-01,4.275856018066406250e-01,7.005746364593505859e-01,4.264046847820281982e-01,7.381716966629028320e-01,4.478605091571807861e-01,7.241209149360656738e-01,4.381708800792694092e-01,7.040153741836547852e-01,4.892921149730682373e-01,6.966642737388610840e-01,4.840023815631866455e-01,7.945376634597778320e-01,6.351562738418579102e-01,7.183169126510620117e-01,5.699151158332824707e-01,7.341458797454833984e-01,8.198387026786804199e-01,6.816829442977905273e-01,7.297381758689880371e-01,6.274385452270507812e-01,9.091594219207763672e-01,6.232429146766662598e-01,8.691052198410034180e-01,6.083111166954040527e-01,9.478974342346191406e-01,6.034795045852661133e-01,9.062260389328002930e-01,6.037691831588745117e-01,9.302082657814025879e-01,6.080477237701416016e-01,9.030386209487915039e-01,6.116356849670410156e-01,9.121757745742797852e-01,6.142045855522155762e-01,8.946680426597595215e-01,7.809478640556335449e-01,9.563195109367370605e-01,7.318220734596252441e-01,8.628529906272888184e-01,6.069380044937133789e-01,1.000245213508605957e+00,5.723574161529541016e-01,8.935334682464599609e-01,6.198326945304870605e-01,1.117301940917968750e+00,5.122072100639343262e-01,9.523839950561523438e-01,6.297075748443603516e-01,1.120159626007080078e+00,5.196810960769653320e-01,9.816951155662536621e-01,5.847355723381042480e-01,1.164705038070678711e+00,4.661439955234527588e-01,9.622020125389099121e-01
6.919149160385131836e-01,4.564945101737976074e-01,7.053319215774536133e-01,4.305960237979888916e-01,7.093220949172973633e-01,4.309363067150115967e-01,7.136937975883483887e-01,4.313931763172149658e-01,6.998766660690307617e-01,4.288312196731567383e-01,7.000263333320617676e-01,4.280754625797271729e-01,7.004398703575134277e-01,4.269441962242126465e-01,7.378968596458435059e-01,4.484866559505462646e-01,7.236081957817077637e-01,4.385889172554016113e-01,7.037432789802551270e-01,4.895846843719482422e-01,6.962969303131103516e-01,4.843890666961669922e-01,7.942510843276977539e-01,6.358850598335266113e-01,7.182852625846862793e-01,5.701071619987487793e-01,7.330695390701293945e-01,8.206993937492370605e-01,6.824302077293395996e-01,7.308647036552429199e-01,6.279982924461364746e-01,9.125266075134277344e-01,6.237935423851013184e-01,8.689125180244445801e-01,6.087492704391479492e-01,9.521819353103637695e-01,6.036818027496337891e-01,9.062376022338867188e-01,6.038321256637573242e-01,9.318496584892272949e-01,6.076526045799255371e-01,9.030827879905700684e-01,6.116501092910766602e-01,9.151970148086547852e-01,6.142152547836303711e-01,8.942575454711914062e-01,7.805731892585754395e-01,9.559209942817687988e-01,7.315014600753784180e-01,8.603092432022094727e-01,6.177488565444946289e-01,1.026340603828430176e+00,5.761336088180541992e-01,8.820670843124389648e-01,6.211913824081420898e-01,1.118772506713867188e+00,5.211027860641479492e-01,9.482163190841674805e-01,6.308575868606567383e-01,1.122306227684020996e+00,5.250105857849121094e-01,9.817281961441040039e-01,5.865703225135803223e-01,1.167485952377319336e+00,4.666365981101989746e-01,9.644873738288879395e-01
6.916517615318298340e-01,4.568606615066528320e-01,7.052532434463500977e-01,4.307681322097778320e-01,7.092317342758178711e-01,4.310919940471649170e-01,7.135906815528869629e-01,4.315429627895355225e-01,6.997475028038024902e-01,4.290554821491241455e-01,6.998753547668457031e-01,4.283100068569183350e-01,7.002664804458618164e-01,4.271968007087707520e-01,7.376351356506347656e-01,4.486128091812133789e-01,7.229133844375610352e-01,4.387264549732208252e-01,7.034918069839477539e-01,4.896121025085449219e-01,6.959815025329589844e-01,4.844598472118377686e-01,7.938708662986755371e-01,6.362714171409606934e-01,7.182163000106811523e-01,5.701621770858764648e-01,7.323657274246215820e-01,8.210629224777221680e-01,6.828520894050598145e-01,7.311826944351196289e-01,6.285526156425476074e-01,9.135445356369018555e-01,6.241379976272583008e-01,8.687369227409362793e-01,6.092253923416137695e-01,9.538291096687316895e-01,6.038694977760314941e-01,9.061959385871887207e-01,6.040502190589904785e-01,9.324715733528137207e-01,6.073249578475952148e-01,9.032372236251831055e-01,6.118181943893432617e-01,9.162489771842956543e-01,6.141823530197143555e-01,8.943382501602172852e-01,7.803509235382080078e-01,9.549477696418762207e-01,7.312716245651245117e-01,8.574607968330383301e-01,6.213481426239013672e-01,1.031154751777648926e+00,5.785832405090332031e-01,8.774942755699157715e-01,6.240119338035583496e-01,1.118974328041076660e+00,5.239620208740234375e-01,9.531575441360473633e-01,6.342541575431823730e-01,1.122969508171081543e+00,5.262811779975891113e-01,9.866442084312438965e-01,5.905692577362060547e-01,1.168468356132507324e+00,4.725266098976135254e-01,9.745290875434875488e-01
6.910701990127563477e-01,4.574747681617736816e-01,7.049571275711059570e-01,4.310472309589385986e-01,7.088935375213623047e-01,4.313323199748992920e-01,7.131747007369995117e-01,4.317573606967926025e-01,6.994746327400207520e-01,4.293854236602783203e-01,6.996284723281860352e-01,4.286218881607055664e-01,7.000452876091003418e-01,4.274913370609283447e-01,7.371513247489929199e-01,4.487218260765075684e-01,7.224646806716918945e-01,4.388290047645568848e-01,7.030736207962036133e-01,4.898440837860107422e-01,6.955281496047973633e-01,4.847586750984191895e-01,7.937341928482055664e-01,6.364941596984863281e-01,7.181932330131530762e-01,5.702342391014099121e-01,7.319332361221313477e-01,8.210756778717041016e-01,6.832814812660217285e-01,7.322854995727539062e-01,6.293108463287353516e-01,9.132855534553527832e-01,6.243864297866821289e-01,8.691362738609313965e-01,6.096029877662658691e-01,9.545031189918518066e-01,6.041156053543090820e-01,9.062047600746154785e-01,6.042280793190002441e-01,9.326347112655639648e-01,6.070854663848876953e-01,9.033508300781250000e-01,6.120697259902954102e-01,9.163894057273864746e-01,6.143273115158081055e-01,8.944732546806335449e-01,7.798528671264648438e-01,9.548313617706298828e-01,7.307572960853576660e-01,8.568645119667053223e-01,6.237739324569702148e-01,1.037592291831970215e+00,5.772478580474853516e-01,8.770897984504699707e-01,6.247402429580688477e-01,1.116041183471679688e+00,5.124262571334838867e-01,9.346957802772521973e-01,6.347924470901489258e-01,1.117083311080932617e+00,5.124208927154541016e-01,9.701610803604125977e-01,5.917470455169677734e-01,1.165061235427856445e+00,4.528846144676208496e-01,9.449497461318969727e-01
