0.05,0.0,0.24675324675324675,41.74805439963609,15.945395900922875,114.97825881443848,3.6522227803063743,24.390931927828575,2.2857142857142856,2.3766233766233764,1.948051948051948
0.1,0.0,0.006493506493506494,35.91730178224316,18.945997723481696,113.0,4.864514437760448,26.19397595304008,2.3636363636363638,2.3051948051948052,1.9025974025974026
0.15,0.0,-0.025974025974025976,37.0623491565249,17.800950349200036,114.73883387938018,5.527540151656041,27.1423190944424,2.383116883116883,2.2857142857142856,1.9025974025974026
0.2,0.0,-0.05844155844155844,39.31576760865474,15.001318460471538,109.77249200050075,5.527540151656041,27.421213293384568,2.383116883116883,2.272727272727273,1.9090909090909092
0.25,0.0,-0.06493506493506493,42.024499491637584,14.962733678227522,116.96580696938743,5.648247373735245,27.177254255574383,2.3701298701298703,2.2662337662337664,1.8896103896103895
0.3,0.0,-0.07792207792207792,42.35851702547609,14.444539813629461,115.73245007343446,5.648247373735245,27.177254255574383,2.3701298701298703,2.2532467532467533,1.87012987012987
0.35,0.0,-0.07792207792207792,44.26267843152874,13.32101903842576,115.73245007343446,3.527150977073802,27.177254255574383,2.3636363636363638,2.24025974025974,1.8571428571428572
0.4,0.0,-0.07142857142857142,44.26267843152874,13.32101903842576,116.61903789690601,3.527150977073802,27.177254255574383,2.3636363636363638,2.227272727272727,1.8506493506493507
0.45,0.0,-0.06493506493506493,45.446346193422386,12.826818130371464,119.70797801316336,3.527150977073802,27.177254255574383,2.357142857142857,2.220779220779221,1.8181818181818181
0.5,0.0,-0.05194805194805195,47.76824904783746,13.32101903842576,123.62847568420473,3.527150977073802,27.177254255574383,2.3181818181818183,2.227272727272727,1.7792207792207793
0.55,0.0,-0.045454545454545456,49.116462418724694,12.693881525497488,124.77980605851253,3.527150977073802,26.8987528808685,2.311688311688312,2.227272727272727,1.7662337662337662
0.6,0.0,-0.045454545454545456,49.786601889667594,12.055768758604728,128.7245120402482,3.527150977073802,26.8987528808685,2.311688311688312,2.220779220779221,1.7597402597402598
0.65,0.0,-0.05194805194805195,51.132222497679294,11.406552583972456,129.87686476043376,4.082351505030289,27.453953408825072,2.3051948051948052,2.220779220779221,1.7402597402597402
0.7,0.0,-0.045454545454545456,55.11338258825509,10.07433273010281,133.55523202031435,4.082351505030289,27.453953408825072,2.279220779220779,2.220779220779221,1.7142857142857142
0.75,0.0,-0.05844155844155844,54.92366215742979,12.528807709151522,135.51752654177244,4.082351505030289,27.453953408825072,2.2857142857142856,2.227272727272727,1.7077922077922079
0.8,0.0,-0.07142857142857142,55.574554449779185,13.47837456558733,137.6735268670052,4.082351505030289,27.453953408825072,2.2857142857142856,2.2337662337662336,1.7077922077922079
0.85,0.0,-0.05844155844155844,56.6950402540151,10.148333907093388,139.6352391053204,4.624483250821385,28.360358590269044,2.279220779220779,2.2337662337662336,1.6753246753246753
0.9,0.0,-0.05194805194805195,56.6950402540151,11.093723011557842,140.61649974309557,1.6737510522119692,27.687235349993927,2.279220779220779,2.2337662337662336,1.655844155844156
0.95,0.0,-0.06493506493506493,56.6950402540151,13.221666418166734,140.81193131265547,1.6737510522119692,28.342724327263,2.272727272727273,2.24025974025974,1.655844155844156
1.0,0.0,-0.07142857142857142,56.6950402540151,13.221666418166734,140.81193131265547,3.9513600105462103,28.342724327263,2.272727272727273,2.24025974025974,1.655844155844156
1.05,0.0,-0.07792207792207792,56.05145702666543,13.221666418166734,140.81193131265547,3.9513600105462103,29.00455684479749,2.272727272727273,2.2467532467532467,1.6493506493506493
1.1,0.0,-0.07792207792207792,53.44168861445827,13.885736443619635,140.24621207005913,3.9513600105462103,29.00455684479749,2.292207792207792,2.2467532467532467,1.6493506493506493
1.15,0.0,-0.07142857142857142,53.90202104915281,13.425404008925085,140.24621207005913,3.9513600105462103,29.00455684479749,2.292207792207792,2.2532467532467533,1.655844155844156
1.2,0.0,-0.06493506493506493,53.25146467233206,13.425404008925085,140.07141035914503,1.6737510522119692,29.00455684479749,2.2987012987012987,2.2532467532467533,1.655844155844156
