0.05,0.0,3.605551275463989,47.559167956001744,16.750264505025683,5.271115373719397,336.1487765856065,350.09141663285607
0.1,0.0,36.40054944640259,50.63068275763524,11.821488340607203,6.9836231575563374,339.0722636843067,342.0935544555027
0.15,0.0,41.86884283091664,49.24385227389803,18.79988515865267,13.240519915187207,342.023391012954,343.2462672775918
0.2,1.0,45.27692569068709,48.012787504183336,23.96248897457815,13.854736853833288,344.02325502791234,341.3297525853848
0.25,1.0,42.42640687119285,47.681601715767954,24.51029293510456,17.288367216283802,344.02325502791234,340.42473470651333
0.3,1.0,41.72529209005013,48.299455923173156,22.854585234397973,16.01659285652744,348.01293079424505,340.5304685340212
0.35,1.0,42.42640687119285,45.73386469764455,22.854585234397973,19.70797884297872,353.0056656769123,340.5304685340212
0.4,1.0,43.139309220245984,46.71310310995352,21.87534682208897,18.434948822922024,354.00564967243105,340.5304685340212
0.45,1.0,43.840620433565945,46.12661543861813,21.87534682208897,18.434948822922024,355.00140844791025,340.58772731852804
0.5,1.0,41.23105625617661,46.71573288320377,15.356535812528449,17.80535021451172,357.0014005574768,339.5894580224775
0.55,1.0,41.048751503547585,45.58122599333964,16.565903548756808,17.80535021451172,359.00139275495854,339.5894580224775
0.6,1.0,39.96248240537617,43.65905154586724,14.297051396026717,17.80535021451172,360.0013888862097,339.5894580224775
0.65,1.0,39.96248240537617,43.396830129470715,12.049547887835331,17.80535021451172,360.0013888862097,339.5894580224775
0.7,1.0,41.048751503547585,40.696339846593276,20.71826004018436,17.80535021451172,361.0013850388943,337.6536687198882
0.75,1.0,40.22437072223753,40.42607874009914,20.71826004018436,18.434948822922024,361.0,336.65561037950937
0.8,1.0,39.20459156782532,40.42607874009914,18.434948822922024,16.38954033403482,361.0,336.7194678066595
0.85,1.0,39.05124837953327,39.76441033820154,21.284594454331625,15.745794619859396,360.0,335.72161086233336
0.9,1.0,38.28837943815329,40.31267857450575,21.284594454331625,13.392497753751115,359.0,334.72376670920755
0.95,1.0,38.28837943815329,41.629660924641314,18.045943688139573,19.07869453709739,359.0,334.72376670920755
1.0,1.0,37.53664875824692,42.17901140648448,18.045943688139573,19.07869453709739,358.0,332.7957331457241
1.05,1.0,36.796738985948195,43.3901360132852,16.90231703256407,19.73690149550086,357.0,332.7957331457241
1.1,1.0,36.796738985948195,46.41917494951804,16.90231703256407,19.73690149550086,352.00142045167945,331.86895003901765
1.15,1.0,34.828149534535996,48.3509347548098,16.90231703256407,19.73690149550086,346.0057802985378,330.80054413498175
1.2,1.0,33.421549934136806,48.07841301039355,14.813464118804632,19.07869453709739,344.0058139043583,329.802971484491
1.25,1.0,32.2490309931942,46.24536426676835,18.434948822921996,19.07869453709739,338.00591710797016,328.87687665751145
1.3,1.0,32.31098884280702,44.68207186663875,19.223468259178475,17.691493006613626,332.0060240417333,328.87687665751145
1.35,1.0,33.52610922848042,43.430568176202485,19.910626131071353,13.830760381730386,331.0060422409235,328.87687665751145
1.4,1.0,33.24154027718932,42.87060948360593,17.75535051027984,13.830760381730386,332.0060240417333,328.87687665751145
1.45,1.0,34.20526275297414,45.343556538179115,17.448958888009173,10.27457928747529,328.0060975042995,328.87687665751145
1.5,1.0,32.28002478313795,51.25808263113453,12.930714524858246,10.27457928747529,322.001552791287,328.95136418625776
1.55,1.0,31.32091952673165,52.53200399117007,8.718334042620256,10.27457928747529,323.0,330.02575657060464
1.6,1.0,30.083217912982647,50.97067511030693,10.238754771875023,9.616372329071766,323.0,331.02265783477725
1.65,1.0,29.120439557122072,54.88645144425159,6.267481404849207,10.27457928747529,318.0015723231569,332.0195777360124
1.7,1.0,26.92582403567252,57.20077020953789,6.96247556646054,10.94756062577838,312.00160255998685,332.0195777360124
1.75,1.0,26.68332812825267,56.30767157198079,7.248409796709581,15.13136991165132,311.00160771288625,333.01651610693426
1.8,1.0,26.68332812825267,55.893546058037174,8.175647479310953,15.13136991165132,311.0064308016797,332.93993452273037
1.85,1.0,26.68332812825267,59.07337617790141,8.175647479310953,15.073612088964637,306.0,333.66150512158276
1.9,1.0,26.68332812825267,61.555231158322115,8.175647479310953,8.228379752650852,301.0,333.54160160315837
1.95,1.0,26.30589287593181,61.64175094727051,7.466297614596698,8.228379752650852,302.00165562460086,333.54160160315837
2.0,1.0,26.1725046566048,62.487997376148556,6.54629078329404,8.228379752650852,301.0066444449358,332.54323027239633
2.05,1.0,27.073972741361768,62.91878459315717,4.443109205196123,8.228379752650852,300.00666659259423,333.4861316456803
2.1,1.0,26.076809620810597,62.91878459315717,4.443109205196123,8.228379752650852,300.00666659259423,333.600059952033
2.15,1.0,25.079872407968907,62.138502494108394,5.159658539081278,8.829744667909011,300.01499962501873,333.600059952033
2.2,1.0,26.076809620810597,62.138502494108394,7.466297614596698,8.829744667909011,301.01494979485653,333.66150512158276
2.25,1.0,26.076809620810597,61.933170941345054,5.395784330110473,10.0715887450703,302.0149002946709,334.5982665824795
2.3,1.0,26.076809620810597,61.209024927807974,6.119930343647553,13.739376800601747,302.00662244394573,336.7194678066595
2.35,1.0,26.1725046566048,61.209024927807974,5.452621987812449,11.30993247402023,302.00662244394573,337.71733742880303
2.4,1.0,26.1725046566048,62.56968505891423,3.2210402155004374,4.304468960507904,303.00165016052307,338.651738516134
2.45,1.0,26.1725046566048,61.13679125514318,3.9451862290376027,7.670929623937809,305.00163933985664,338.651738516134
2.5,1.0,26.1725046566048,58.6802999448889,3.9451862290376027,7.0186834437361085,310.0016128990299,338.651738516134
2.55,1.0,26.076809620810597,58.263913528905874,4.361572645020601,7.0186834437361085,312.0,338.7152196167158
2.6,1.0,26.076809620810597,56.82258009429684,4.66187309523886,7.0186834437361085,313.0015974400131,339.7131142596647
2.65,1.0,26.076809620810597,55.76979726663072,4.361572645020601,3.6522227803063743,317.0,339.7131142596647
2.7,1.0,26.076809620810597,52.77222141365607,7.545738810145679,0.6394352761232938,319.0,340.64791207344865
2.75,1.0,26.076809620810597,51.5466812091793,7.545738810145679,4.86451443776059,321.0,340.71102124821266
2.8,1.0,25.079872407968907,50.01965061395171,5.686034296520603,4.86451443776059,322.0,340.71102124821266
2.85,1.0,24.08318915758459,47.90592099965335,6.009005957494537,4.86451443776059,324.0,340.71102124821266
2.9,1.0,25.079872407968907,44.09643303671251,7.431407971172547,4.214178522734073,327.00152904841286,341.7089404741995
2.95,1.0,24.08318915758459,41.047218442903215,8.481605794029377,4.86451443776059,329.0015197533288,341.7089404741995
3.0,1.0,23.194827009486403,41.047218442903215,8.481605794029377,4.214178522734073,329.0015197533288,341.7089404741995
3.05,1.0,23.194827009486403,38.93890959895771,9.178079000162484,4.86451443776059,331.00151057057127,341.7089404741995
3.1,1.0,22.360679774997898,35.13419305691562,12.040551057694415,8.253851145562408,336.0014880919428,340.64791207344865
3.15,1.0,22.561028345356956,34.172998188722374,12.719502989616814,8.137800295734479,337.0059346658453,340.64791207344865
