0.05,1.0,55.57877292636101,57.600159826080656
0.1,1.0,40.311288741492746,71.58035862515436
0.15,1.0,43.104524124504614,70.76536142058532
0.2,1.0,42.2965719651132,70.76988910729384
0.25,1.0,33.37663853655727,61.78775049341574
0.3,1.0,34.17601498127012,55.96889019516135
0.35,1.0,33.24154027718932,55.41871543553698
0.4,1.0,35.4682957019364,56.414609799726136
0.45,1.0,40.0,58.85621018922201
0.5,1.0,58.180752831155424,70.74144890359983
0.55,1.0,60.92618484691127,75.1196298040828
0.6,1.0,60.92618484691127,76.60525411866969
0.65,1.0,65.7419196555744,77.166700315033
0.7,1.0,65.7419196555744,78.44831461671168
0.75,1.0,65.29931086925804,79.15190706907022
0.8,1.0,60.83584469702052,79.15190706907022
0.85,1.0,53.71219600798314,74.51818866205763
0.9,1.0,36.87817782917155,60.02811601002257
0.95,1.0,35.608987629529715,58.18081610263903
1.0,1.0,36.40054944640259,57.116605926962194
1.05,1.0,36.87817782917155,57.90952583198147
1.1,1.0,38.948684188300895,57.16387137342086
1.15,1.0,38.948684188300895,57.231500921230165
1.2,1.0,38.18376618407357,58.883058045262615
1.25,1.0,38.18376618407357,58.883058045262615
1.3,1.0,37.48332962798263,60.522854041759985
1.35,1.0,34.655446902326915,62.150356372474036
1.4,1.0,42.638011210655684,68.52393137578262
1.45,1.0,44.204072210600685,69.7174409110834
1.5,1.0,57.14017850864661,73.847932591412
1.55,1.0,60.207972893961475,73.80772892344564
1.6,1.0,70.178344238091,75.56309327628138
1.65,1.0,71.56116265125938,74.86701631592713
1.7,1.0,69.8927750200262,73.9339815835702
1.75,1.0,69.8927750200262,73.16833124175848
1.8,1.0,54.56189146281496,70.94257276597536
1.85,1.0,47.38143096192854,68.24096904106293
1.9,1.0,39.92492955535426,57.72226419147631
1.95,1.0,42.15447781671598,54.183919250844326
2.0,1.0,42.15447781671598,53.82426915382854
2.05,1.0,44.77722635447622,54.16856808581814
2.1,1.0,43.08131845707603,52.14382034544134
2.15,1.0,42.720018726587654,51.86886947801307
2.2,1.0,42.37924020083418,52.87057220166652
2.25,1.0,42.37924020083418,53.53192192077253
2.3,1.0,44.01136216933077,54.2747126545884
2.35,1.0,44.01136216933077,54.2747126545884
2.4,1.0,40.718546143004666,57.220550611188145
2.45,1.0,40.24922359499622,58.46457193802014
2.5,1.0,61.220911460055866,79.5099458136512
2.55,1.0,65.60487786742691,83.15174513644698
2.6,1.0,117.34564329364768,93.17943577340905
2.65,1.0,124.25779653607253,90.10165252459186
2.7,1.0,144.25324953012324,92.39314773730965
2.75,1.0,145.6193668438371,91.63051330869017
2.8,1.0,151.95394038984313,88.6545264384063
2.85,1.0,152.81688388394784,87.9697422012725
2.9,1.0,162.82505949638096,89.2475658537613
2.95,1.0,164.59647626847908,89.58122401213396
3.0,1.0,181.13530854032848,84.99485326402935
3.05,1.0,182.50753409106156,83.62525803947604
3.1,1.0,185.60711193270586,71.35568872456308
3.15,1.0,186.53149868051776,69.09338641544458
3.2,1.0,187.94946129212502,63.67170689482913
3.25,1.0,187.55532517100121,59.955839930074006
3.3,1.0,188.43035848822237,60.071862071837444
3.35,1.0,189.7893569197177,58.992321836427834
3.4,1.0,189.7893569197177,53.57007836082073
3.45,1.0,189.30662957223657,50.935701683577975
3.5,1.0,189.30662957223657,42.54035315660565
3.55,1.0,189.30662957223657,41.18592516570965
3.6,1.0,189.70766985021982,34.493303368541405
3.65,1.0,181.60396471443016,32.09415994442233
3.7,1.0,179.84715733088473,26.151766250730674
3.75,1.0,179.84715733088473,22.90154124268153
3.8,1.0,179.42686532400882,12.468728269955136
3.85,1.0,179.42686532400882,13.566863516408006
3.9,1.0,179.0111728356641,12.128777809004362
3.95,1.0,178.60011198204776,10.070668837411489
4.0,1.0,178.1937148162078,12.248894571214294
4.05,1.0,181.34221791960084,14.300277449185586
4.1,1.0,183.17477992343814,16.623135461636394
4.15,1.0,183.17477992343814,18.165956529225497
4.2,1.0,208.16579930430456,33.56214774105064
4.25,1.0,218.10318658836692,31.869766971698283
4.3,1.0,218.908656749796,29.326671355445114
4.35,1.0,219.31712199461307,29.713204296983463
4.4,1.0,219.23731434224422,29.416169957581076
4.45,1.0,218.27734651126764,22.82154218581107
4.5,1.0,217.8095498365487,20.886410222833433
4.55,1.0,218.24756585125985,18.970407808486527
4.6,1.0,222.31958978011812,18.328341127958794
4.65,1.0,235.17015116719213,20.99618600048234
4.7,1.0,237.53947040439405,21.954401858417384
4.75,1.0,243.26117651610582,24.52364287856554
4.8,1.0,244.19049940568942,24.3183917980312
4.85,1.0,239.7352706632881,24.20014442431244
4.9,1.0,238.4386713601634,24.608597371823976
4.95,1.0,236.57768280207665,23.43783554378612
5.0,1.0,236.57768280207665,22.99489891033383
5.05,1.0,236.01906702637396,23.012445036303774
5.1,1.0,235.0914715594762,22.6274689001541
5.15,1.0,233.79050451205242,33.02041697286148
5.2,1.0,233.79050451205242,35.550327961115414
5.25,1.0,229.99347816840373,56.953437195470016
5.3,1.0,227.705950734714,60.47958681815787
5.35,1.0,217.70163067832084,97.46730967023724
5.4,1.0,215.92822881689185,97.48383248288994
5.45,1.0,201.1591409804685,117.65626740234057
5.5,1.0,197.06344156134085,118.948049358551
5.55,1.0,197.00253805471644,119.257312190553
5.6,1.0,196.01020381602586,118.60555091328808
5.65,1.0,196.01020381602586,119.94015919946611
5.7,1.0,196.02295783912658,119.51233059478176
5.75,1.0,192.01041638411183,114.83226195880363
5.8,1.0,191.04188022525324,114.03653840606437
5.85,1.0,192.09372712298546,107.46987383037701
5.9,1.0,193.1657319505714,106.40762612242182
5.95,1.0,200.8780724718355,84.18239208310723
6.0,1.0,202.03217565526538,82.21929621140535
6.05,1.0,208.0,60.87428530055762
6.1,1.0,207.46565980903924,59.908986363866646
6.15,1.0,209.74508337503408,41.164901121331496
6.2,1.0,209.74508337503408,39.69007011829251
6.25,1.0,211.5490486861144,26.596173270439266
6.3,1.0,211.5490486861144,25.64397651852741
6.35,1.0,217.00230413523263,21.522771067108124
6.4,1.0,219.23731434224422,23.198590513648213
6.45,1.0,227.705950734714,11.417523007372495
6.5,1.0,232.1766568800576,9.38282033757423
6.55,1.0,234.7977853387889,4.641189068456242
6.6,1.0,236.12920192132103,6.379689726357213
6.65,1.0,239.71024175032656,4.944384875135171
6.7,1.0,239.26972228010797,4.839479872132699
6.75,1.0,256.478069237898,8.308408146321028
6.8,1.0,258.81460546112925,7.919009322121866
6.85,1.0,281.8865019826242,11.184146112959468
6.9,1.0,283.95246080990387,12.90456627798298
6.95,1.0,290.29984498790213,13.575865926654558
7.0,1.0,290.64239195272256,13.03960350331397
7.05,1.0,284.6225570821821,14.145030931080129
7.1,1.0,283.365488371467,12.86502624854569
7.15,1.0,260.4169733331528,16.430036814165845
7.2,1.0,255.5249498581303,18.41461675155651
7.25,1.0,199.06029237394384,7.380719116864071
7.3,1.0,195.88772294352702,13.526961062948942
7.35,1.0,172.03778654702577,1.2885350288098323
7.4,1.0,170.03823099526764,0.6919443721740777
7.45,1.0,92.28217596047462,4.542596509434475
7.5,1.0,99.85990186255943,5.708259582354373
7.55,1.0,134.79243302203577,3.3807863987261726
7.6,1.0,154.02921800749363,3.4880949735332933
7.65,1.0,170.65169205138284,9.935608873440259
7.7,1.0,175.88916964952674,10.375054027995589
7.75,1.0,155.6181223379848,13.392497753751087
7.8,1.0,171.1286066091815,11.842076115327757
7.85,1.0,174.15223225672418,15.074375518648736
7.9,1.0,203.48218595248088,30.994101191349415
7.95,1.0,208.40585404445815,32.09079592944704
8.0,1.0,208.84922791334424,32.93934349003223
8.05,1.0,223.14345161801185,19.70797884297872
8.1,1.0,235.8495283014151,12.958179033896897
8.15,1.0,238.29603437741048,11.692110993856602
8.2,1.0,238.29603437741048,10.100955162235067
8.25,1.0,235.22967499871268,8.858910244169834
8.3,1.0,226.03539545832197,10.398437149490263
